NCT02590432,Forest Laboratories,False,AL,https://ClinicalTrials.gov/show/NCT02590432,True,"An Open-Label, Long-term Study to Assess the Immunogenicity of Linaclotide Administered Orally to Adult Patients With Irritable Bowel Syndrome With Constipation or Chronic Idiopathic Constipation",Irritable Bowel Syndrome With Constipation; Chronic Idiopathic Constipation,Drug:Linaclotide 290 micrograms; Drug:Linaclotide 145 micrograms; Drug:Linaclotide 72 micrograms,[],"December 23, 2015",18,9223372036854775807,Both,False
NCT02388165,Pfizer,False,AL,https://ClinicalTrials.gov/show/NCT02388165,True,Safety and Efficacy of SA4Ag Vaccine in Adults Having Elective Posterior Instrumented Lumbar Spinal Fusion Procedure,Staphylococcal Vaccine,Biological:Staphylococcus aureus 4-Antigen (SA4Ag) Vaccine; Other:Placebo,[],"January 25, 2016",18,85,Both,False
NCT02386072,"Astellas Scientific & Medical Affairs, Inc.",False,AL,https://ClinicalTrials.gov/show/NCT02386072,True,"A Prospective, Observational, Multicenter Study of Patients Following Initiation of a New Course of Treatment for Overactive Bladder (OAB)",Overactive Bladder; Urinary Bladder Overactive; Urinary Bladder Diseases; Urologic Diseases,Drug:mirabegron; Drug:antimuscarinic medication,[],"December 16, 2015",18,9223372036854775807,Both,False
NCT02367456,Pfizer,False,AL,https://ClinicalTrials.gov/show/NCT02367456,True,"A Combination Study of PF-04449913 and Azacitidine In 1st Line MDS, AML and CMML Patients",Myelodysplastic Syndrome,Drug:PF-04449913; Drug:Azacitidine; Drug:PF-04449913 Placebo,[],"January 5, 2016",18,9223372036854775807,Both,False
NCT02343458,"Pearl Therapeutics, Inc.",False,AL,https://ClinicalTrials.gov/show/NCT02343458,True,"Study to Assess the Efficacy and Safety of PT003, PT005, and PT001 in Subjects With Moderate to Very Severe COPD",COPD,Drug:GFF MDI (PT003); Drug:FF MDI (PT005); Drug:GP MDI (PT001); Drug:Placebo MDI,[],"September 28, 2015",40,80,Both,False
NCT02258542,AstraZeneca,False,AL,https://ClinicalTrials.gov/show/NCT02258542,True,A Safety Extension Study to Evaluate the Safety and Tolerability of Benralizumab (MEDI-563) in Asthmatic Adults and Adolescents on Inhaled Corticosteroid Plus LABA,Asthma,Biological:Benralizumab; Biological:Benralizumab,[],"January 12, 2016",12,75,Both,False
NCT02194699,AstraZeneca,False,AL,https://ClinicalTrials.gov/show/NCT02194699,True,A Phase 3 Study to Evaluate the Efficacy and Safety of Tralokinumab in Adults and Adolescents With Uncontrolled Asthma,Uncontrolled Asthma,Biological:Experimental: Tralokinumab; Other:Placebo,[],"January 29, 2016",12,75,Both,False
NCT02092467,Pfizer,False,AL,https://ClinicalTrials.gov/show/NCT02092467,True,Safety Study Of Tofacitinib Versus Tumor Necrosis Factor (TNF) Inhibitor In Subjects With Rheumatoid Arthritis,"Arthritis, Rheumatoid",Drug:tofacitinib; Drug:tofacitinib; Biological:adalimumab; Biological:etanercept,[],"January 15, 2016",50,9223372036854775807,Both,False
NCT01997333,Celldex Therapeutics,False,AL,https://ClinicalTrials.gov/show/NCT01997333,True,"Study of Glembatumumab Vedotin (CDX-011) in Patients With Metastatic, gpNMB Over-Expressing, Triple Negative Breast Cancer",Metastatic gpNMB Over-expressing Triple Negative Breast Cancer.,Drug:CDX-011; Drug:Capecitabine,[],"November 5, 2015",18,9223372036854775807,Both,False
NCT01919697,Synergy Pharmaceuticals Inc.,False,AL,https://ClinicalTrials.gov/show/NCT01919697,True,Open-label Extension (OLE) Study of Plecanatide for Chronic Idiopathic Constipation (CIC),Chronic Idiopathic Constipation,Drug:Plecanatide,[],"December 10, 2015",18,81,Both,False
NCT01751906,Abbott Vascular,False,AL,https://ClinicalTrials.gov/show/NCT01751906,True,ABSORB III Randomized Controlled Trial (RCT),Coronary Artery Disease; Coronary Artery Stenosis; Coronary Disease; Coronary Stenosis,Device:Absorb BVS; Device:XIENCE,[],"October 11, 2015",18,9223372036854775807,Both,False
NCT01701817,"Janssen Scientific Affairs, LLC",False,AL,https://ClinicalTrials.gov/show/NCT01701817,True,Outcomes Registry for Better Informed Treatment of Atrial Fibrillation II (ORBIT-AF II),Atrial Fibrillation,Other:Patients with Atrial Fibrillation,[],"January 7, 2016",21,9223372036854775807,Both,False
NCT01594333,Brigham and Women's Hospital,False,AL,https://ClinicalTrials.gov/show/NCT01594333,True,Cardiovascular Inflammation Reduction Trial,Cardiovascular Disease,Drug:Methotrexate; Drug:Placebo,[],"November 13, 2015",18,9223372036854775807,Both,False
NCT01546038,Pfizer,False,AL,https://ClinicalTrials.gov/show/NCT01546038,True,A Study To Evaluate PF-04449913 With Chemotherapy In Patients With Acute Myeloid Leukemia or Myelodysplastic Syndrome,Acute Myeloid Leukemia,Drug:PF-04449913; Drug:Low dose ARA-C (LDAC); Drug:PF-04449913; Drug:Decitabine; Drug:PF-04449913; Drug:Daunorubicin; Drug:Cytarabine; Drug:PF-04449913; Drug:Daunorubicin; Drug:Cytarabine; Drug:PF-04449913; Drug:Low dose ARA-C (LDAC),[],"January 20, 2016",18,9223372036854775807,Both,False
NCT01120249,Southwest Oncology Group,False,AL,https://ClinicalTrials.gov/show/NCT01120249,True,"S0931, Everolimus in Treating Patients With Kidney Cancer Who Have Undergone Surgery",Kidney Cancer,Drug:everolimus; Other:placebo,[],"December 8, 2015",18,120,Both,False
NCT00547469,Dynogen Pharmaceuticals,False,AL,https://ClinicalTrials.gov/show/NCT00547469,True,A Study of the Safety and Effectiveness of DDP733 in Treating IBS With Constipation in Females,Irritable Bowel Syndrome,Drug:DDP733,[],"April 7, 2008",18,65,Female,False
NCT02674386,Pfizer,False,AL,https://ClinicalTrials.gov/show/NCT02674386,True,"Long-term Observational Study of Subjects From Tanezumab Studies Who Undergo a Total Knee, Hip or Shoulder Replacement",Osteoarthritis,Drug:Investigational Medical Product (IMP) administered in parent study,[],"February 1, 2016",18,9223372036854775807,Both,False
NCT02640612,Boehringer Ingelheim,False,AL,https://ClinicalTrials.gov/show/NCT02640612,True,Long-term Assessment of Safety and Efficacy of BI 695501 in Patients With Rheumatoid Arthritis,"Arthritis, Rheumatoid",Drug:BI 695501,[],"February 2, 2016",18,80,Both,False
NCT02488967,NRG Oncology,False,AK,https://ClinicalTrials.gov/show/NCT02488967,True,Doxorubicin Hydrochloride and Cyclophosphamide Followed by Paclitaxel With or Without Carboplatin in Treating Patients With Triple-Negative Breast Cancer,Breast Adenocarcinoma; Estrogen Receptor Negative; HER2/Neu Negative; Progesterone Receptor Negative; Stage IB Breast Cancer; Stage IIA Breast Cancer; Stage IIB Breast Cancer; Stage IIIA Breast Cancer; Stage IIIC Breast Cancer; Triple-Negative Breast Carcinoma,Drug:Carboplatin; Drug:Cyclophosphamide; Drug:Doxorubicin Hydrochloride; Other:Laboratory Biomarker Analysis; Drug:Paclitaxel,[],"January 4, 2016",18,9223372036854775807,Both,False
NCT02311933,National Cancer Institute (NCI),False,AK,https://ClinicalTrials.gov/show/NCT02311933,True,"Tamoxifen Citrate or Z-Endoxifen Hydrochloride in Treating Patients With Locally Advanced or Metastatic, Estrogen Receptor-Positive, HER2-Negative Breast Cancer",Estrogen Receptor Positive; HER2/Neu Negative; Recurrent Breast Carcinoma; Stage IIIA Breast Cancer; Stage IIIB Breast Cancer; Stage IIIC Breast Cancer; Stage IV Breast Cancer,Other:Laboratory Biomarker Analysis; Other:Pharmacological Study; Drug:Tamoxifen Citrate; Drug:Z-Endoxifen Hydrochloride,[],"February 4, 2016",18,9223372036854775807,Female,False
NCT02194738,National Cancer Institute (NCI),False,AK,https://ClinicalTrials.gov/show/NCT02194738,True,Genetic Testing in Screening Patients With Stage IB-IIIA Non-small Cell Lung Cancer That Has Been or Will Be Removed by Surgery (The ALCHEMIST Screening Trial),Adenosquamous Lung Carcinoma; Large Cell Lung Carcinoma; Lung Adenocarcinoma; Stage IB Non-Small Cell Lung Carcinoma; Stage IIA Non-Small Cell Lung Carcinoma; Stage IIB Non-Small Cell Lung Carcinoma; Stage IIIA Non-Small Cell Lung Cancer,Other:Cytology Specimen Collection Procedure; Other:Laboratory Biomarker Analysis,[],"January 22, 2016",18,9223372036854775807,Both,False
NCT02193282,National Cancer Institute (NCI),False,AK,https://ClinicalTrials.gov/show/NCT02193282,True,Erlotinib Hydrochloride in Treating Patients With Stage IB-IIIA Non-small Cell Lung Cancer That Has Been Completely Removed by Surgery (An ALCHEMIST Treatment Trial),Stage IB Non-Small Cell Lung Carcinoma; Stage IIA Non-Small Cell Lung Carcinoma; Stage IIB Non-Small Cell Lung Carcinoma; Stage IIIA Non-Small Cell Lung Cancer,Drug:Erlotinib Hydrochloride; Other:Laboratory Biomarker Analysis; Other:Placebo,[],"January 6, 2016",18,9223372036854775807,Both,False
NCT02048813,National Cancer Institute (NCI),False,AK,https://ClinicalTrials.gov/show/NCT02048813,True,"Ibrutinib and Rituximab Compared With Fludarabine Phosphate, Cyclophosphamide, and Rituximab in Treating Patients With Untreated Chronic Lymphocytic Leukemia or Small Lymphocytic Lymphoma","Anemia; Fever, Sweat, and Hot Flashes; Stage I Chronic Lymphocytic Leukemia; Stage I Small Lymphocytic Lymphoma; Stage II Chronic Lymphocytic Leukemia; Stage II Small Lymphocytic Lymphoma; Stage III Chronic Lymphocytic Leukemia; Stage III Small Lymphocytic Lymphoma; Stage IV Chronic Lymphocytic Leukemia; Stage IV Small Lymphocytic Lymphoma; Weight Change",Drug:Cyclophosphamide; Drug:Fludarabine Phosphate; Drug:Ibrutinib; Other:Laboratory Biomarker Analysis; Other:Quality-of-Life Assessment; Biological:Rituximab,[],"February 4, 2016",18,70,Both,False
NCT02375204,Alliance for Clinical Trials in Oncology,False,AK,https://ClinicalTrials.gov/show/NCT02375204,True,Standard-Dose Combination Chemotherapy or High-Dose Combination Chemotherapy and Stem Cell Transplant in Treating Patients With Relapsed or Refractory Germ Cell Tumors,Germ Cell Tumor; Teratoma; Choriocarcinoma; Germinoma; Mixed Germ Cell Tumor; Yolk Sac Tumor; Childhood Teratoma; Malignant Germ Cell Neoplasm; Extragonadal Seminoma; Non-seminomatous Germ Cell Tumor; Seminoma,Drug:paclitaxel; Drug:ifosfamide; Drug:cisplatin; Drug:pegylated G-CSF; Drug:G-CSF; Drug:carboplatin; Drug:etoposide phosphate; Procedure:stem cell reinfusion,[],"December 8, 2015",14,9223372036854775807,Male,False
NCT02229539,Alliance for Clinical Trials in Oncology,False,AK,https://ClinicalTrials.gov/show/NCT02229539,True,Doxepin and a Topical Rinse in the Treatment of Acute Oral Mucositis Pain in Patients Receiving Radiotherapy With or Without Chemotherapy,Acute Oral Mucositis Pain,"Drug:doxepin hydrochloride oral solution; Drug:DLA (diphenhydramine, lidocaine and antacids) rinse; Other:Placebo",[],"August 4, 2015",18,9223372036854775807,Both,False
NCT02003222,National Cancer Institute (NCI),False,AK,https://ClinicalTrials.gov/show/NCT02003222,True,Combination Chemotherapy With or Without Blinatumomab in Treating Patients With Newly Diagnosed BCR-ABL-Negative B Lineage Acute Lymphoblastic Leukemia,Adult B Acute Lymphoblastic Leukemia; Untreated Adult Acute Lymphoblastic Leukemia,Procedure:Allogeneic Hematopoietic Stem Cell Transplantation; Biological:Blinatumomab; Drug:Cyclophosphamide; Drug:Cytarabine; Drug:Daunorubicin Hydrochloride; Drug:Dexamethasone; Drug:Etoposide; Other:Laboratory Biomarker Analysis; Drug:Mercaptopurine; Drug:Methotrexate; Drug:Pegaspargase; Drug:Prednisone; Drug:Vincristine Sulfate,[],"January 28, 2016",30,70,Both,False
NCT01901094,Alliance for Clinical Trials in Oncology,False,AK,https://ClinicalTrials.gov/show/NCT01901094,True,Comparison of Axillary Lymph Node Dissection With Axillary Radiation for Patients With Node-Positive Breast Cancer Treated With Chemotherapy,Stage II Breast Cancer; Stage IIIA Breast Cancer,Procedure:Axillary Lymph Node Dissection (ALND); Radiation:Nodal Radiation Therapy; Radiation:Axillary Radiation Therapy,[],"August 27, 2015",18,9223372036854775807,Both,False
NCT00887146,Alliance for Clinical Trials in Oncology,False,AK,https://ClinicalTrials.gov/show/NCT00887146,True,Radiation Therapy With Concomitant and Adjuvant Temozolomide or Radiation Therapy With Adjuvant PCV or Temozolomide Alone in Treating Patients With Anaplastic Glioma or Low Grade Glioma,Brain and Central Nervous System Tumors,Drug:concomitant temozolomide (TMZ); Radiation:radiotherapy; Drug:procarbazine; Drug:adjuvant temozolomide (TMZ); Drug:CCNU; Drug:vincristine,[],"December 18, 2015",18,9223372036854775807,Both,False
NCT00565851,National Cancer Institute (NCI),False,AK,https://ClinicalTrials.gov/show/NCT00565851,True,"Carboplatin, Paclitaxel and Gemcitabine Hydrochloride With or Without Bevacizumab After Surgery in Treating Patients With Recurrent Ovarian Epithelial Cancer, Primary Peritoneal Cavity Cancer, or Fallopian Tube Cancer",Clear Cell Adenocarcinoma; Fallopian Tube Clear Cell Adenocarcinoma; Fallopian Tube Endometrioid Adenocarcinoma; Fallopian Tube Mucinous Adenocarcinoma; Fallopian Tube Serous Adenocarcinoma; Malignant Ovarian Mixed Epithelial Tumor; Mucinous Adenocarcinoma; Ovarian Brenner Tumor; Ovarian Clear Cell Adenocarcinofibroma; Ovarian Endometrioid Adenocarcinoma; Ovarian Serous Adenocarcinoma; Primary Peritoneal Serous Adenocarcinoma; Recurrent Fallopian Tube Carcinoma; Recurrent Ovarian Carcinoma; Recurrent Primary Peritoneal Carcinoma; Undifferentiated Carcinoma; Undifferentiated Fallopian Tube Carcinoma; Undifferentiated Ovarian Carcinoma,Biological:Bevacizumab; Drug:Carboplatin; Drug:Docetaxel; Drug:Gemcitabine Hydrochloride; Other:Laboratory Biomarker Analysis; Drug:Paclitaxel; Other:Quality-of-Life Assessment,[],"February 3, 2016",18,9223372036854775807,Female,False
NCT01272037,National Cancer Institute (NCI),False,AK,https://ClinicalTrials.gov/show/NCT01272037,True,"Tamoxifen Citrate, Letrozole, Anastrozole, or Exemestane With or Without Chemotherapy in Treating Patients With Invasive RxPONDER Breast Cancer",Ductal Breast Carcinoma In Situ; Estrogen Receptor and/or Progesterone Receptor Positive; HER2/Neu Negative; Invasive Breast Carcinoma; Multicentric Breast Carcinoma; Multifocal Breast Carcinoma; Synchronous Bilateral Breast Carcinoma,Drug:Anastrozole; Drug:Exemestane; Other:Laboratory Biomarker Analysis; Drug:Letrozole; Other:Quality-of-Life Assessment; Drug:Systemic Chemotherapy; Drug:Tamoxifen Citrate,[],"February 4, 2016",18,9223372036854775807,Female,False
NCT01674140,Southwest Oncology Group,False,AK,https://ClinicalTrials.gov/show/NCT01674140,True,S1207 Hormone Therapy With or Without Everolimus in Treating Patients With Breast Cancer,Breast Cancer,Drug:anastrozole; Drug:everolimus; Drug:exemestane; Drug:goserelin acetate; Drug:letrozole; Drug:leuprolide acetate; Drug:tamoxifen citrate; Other:placebo,[],"January 26, 2016",18,9223372036854775807,Both,False
NCT01515787,Alliance for Clinical Trials in Oncology,False,AK,https://ClinicalTrials.gov/show/NCT01515787,True,PROSPECT: Chemotherapy Alone or Chemotherapy Plus Radiation Therapy in Treating Patients With Locally Advanced Rectal Cancer Undergoing Surgery,Colorectal Cancer,Drug:FOLFOX (chemotherapy); Other:5 FUCMT (chemoradiation); Procedure:surgery; Procedure:magnetic resonance imaging or endorectal ultrasound,[],"June 25, 2015",18,9223372036854775807,Both,False
NCT01150045,Alliance for Clinical Trials in Oncology,False,AK,https://ClinicalTrials.gov/show/NCT01150045,True,"Oxaliplatin, Leucovorin Calcium, and Fluorouracil With or Without Celecoxib in Treating Patients With Stage III Colon Cancer Previously Treated With Surgery",Colorectal Cancer,Drug:celecoxib; Drug:5-fluorouracil; Other:placebo; Drug:oxaliplatin; Drug:leucovorin,[],"September 3, 2015",18,9223372036854775807,Both,False
NCT01101451,Gynecologic Oncology Group,False,AK,https://ClinicalTrials.gov/show/NCT01101451,True,Radiation Therapy With or Without Chemotherapy in Patients With Stage I or Stage II Cervical Cancer Who Previously Underwent Surgery,Cervical Adenocarcinoma; Cervical Adenosquamous Carcinoma; Cervical Squamous Cell Carcinoma; Stage IA Cervical Cancer; Stage IB Cervical Cancer; Stage IIA Cervical Cancer,Drug:Cisplatin; Radiation:External Beam Radiation Therapy; Radiation:Intensity-Modulated Radiation Therapy; Other:Laboratory Biomarker Analysis; Other:Quality-of-Life Assessment,[],"July 13, 2015",18,9223372036854775807,Female,False
NCT01953588,Alliance for Clinical Trials in Oncology,False,AK,https://ClinicalTrials.gov/show/NCT01953588,True,Fulvestrant and/or Anastrozole in Treating Postmenopausal Patients With Stage II-III Breast Cancer Undergoing Surgery,Estrogen Receptor-positive Breast Cancer; HER2-negative Breast Cancer; Invasive Ductal Breast Carcinoma; Invasive Lobular Breast Carcinoma; Recurrent Breast Cancer; Stage II Breast Cancer; Stage IIIA Breast Cancer; Stage IIIB Breast Cancer; Stage IIIC Breast Cancer,Drug:fulvestrant; Drug:anastrozole,[],"September 9, 2015",18,9223372036854775807,Female,False
